legal company name,legal company short code ,legal company pg number,itsm tool name,id itsm tool,secondlevelsupport Itsm tool,thirdlevelsuppert Itsm tool,asset type,ip address,fqdn,hardware name,hwSourceSystem,operating system & version,asset criticality,business service name itsm tool,asset manufacturer,asset model,timezone,system environment,asset lifecycle status,hardware contact name & email adress,IT provider name,data center name,data center city,data center country,application name,applicationID ,application confidentiality,application integrity,application availability,application pci scope,application vulnerability scan frequency,application internet exposure,application legal criticality ,application contact  e-mail address,application contact phone
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl220.lidozrh.ch,lidozrhl220,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctl05.lidozrh.ch,lidopctl05,ASUSTeK COMPUTER INC. ROG Zephyrus G14 GA403WR_GA403WR,Microsoft Windows 11 Pro x64,,Quest KACE,ASUSTeK COMPUTER INC.,ROG Zephyrus G14 GA403WR_GA403WR,America/New_York,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctl02.lidozrh.ch,lidopctl02,ASUSTeK COMPUTER INC. ROG Zephyrus G14 GA403UI_GA403UI,Microsoft Windows 11 Enterprise x64,,Quest KACE,ASUSTeK COMPUTER INC.,ROG Zephyrus G14 GA403UI_GA403UI,America/New_York,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctl03.lidozrh.ch,lidopctl03,ASUSTeK COMPUTER INC. ROG Zephyrus G14 GA403UI_GA403UI,Microsoft Windows 11 Enterprise x64,,Quest KACE,ASUSTeK COMPUTER INC.,ROG Zephyrus G14 GA403UI_GA403UI,America/New_York,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl153.lidozrh.ch,lidozrhl153,Dell Inc. Latitude 7430,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7430,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,virtual server,10.237.81.125,lidozrhv100.lidozrh.ch,lidozrhv100,VMware Virtual Platform,Microsoft Windows Server 2022 Standard x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.89.180,lidozrhv79.lidozrh.ch,lidozrhv79,VMware Virtual Platform,Microsoft Windows 10 Enterprise LTSC,,Quest KACE,"VMware, Inc.",VMware Virtual Platform,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.89.114,lidozrhv239.lidozrh.ch,lidozrhv239,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl215.lidozrh.ch,lidozrhl215,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl247.lidozrh.ch,lidozrhl247,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl232.lidozrh.ch,lidozrhl232,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.236.40.129,lidozrhv51.lidozrh.ch,lidozrhv51,VMware Virtual Platform,Microsoft Windows 11 Enterprise x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl130.lidozrh.ch,lidozrhl130,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl267.lidozrh.ch,lidozrhl267,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl165.lidozrh.ch,lidozrhl165,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Paris,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl104.lidozrh.ch,lidozrhl104,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl185.lidozrh.ch,lidozrhl185,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.236.40.178,lidozrhv195.lidozrh.ch,lidozrhv195,VMware Virtual Platform,Microsoft Windows 11 Enterprise x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.236.40.57,lidozrhv196.lidozrh.ch,lidozrhv196,VMware Virtual Platform,Microsoft Windows 11 Enterprise x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.185,lidozrhv85.lidozrh.ch,lidozrhv85,VMware Virtual Platform,Microsoft Windows Server 2022 Standard x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.205,lidozrhv178.lidozrh.ch,lidozrhv178,VMware Virtual Platform,Microsoft Windows Server 2022 Standard x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.203,lidozrhv176.lidozrh.ch,lidozrhv176,VMware Virtual Platform,Microsoft Windows Server 2022 Standard x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.204,lidozrhv177.lidozrh.ch,lidozrhv177,VMware Virtual Platform,Microsoft Windows Server 2022 Standard x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl218.lidozrh.ch,lidozrhl218,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl151.lidozrh.ch,lidozrhl151,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.161,lidozrhv180.lidozrh.ch,lidozrhv180,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.36,lidozrhv36.lidozrh.ch,lidozrhv36,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.160,lidozrhv179.lidozrh.ch,lidozrhv179,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.162,lidozrhv181.lidozrh.ch,lidozrhv181,VMware Virtual Platform,Ubuntu 24.04.4 LTS,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl203.lidozrh.ch,lidozrhl203,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl100.lidozrh.ch,lidozrhl100,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl101.lidozrh.ch,lidozrhl101,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,193.84.25.14,lidozrhv14.lidozrh.ch,lidozrhv14,VMware Virtual Platform,Ubuntu 22.04.5 LTS,,Quest KACE,"VMware, Inc.",VMware Virtual Platform,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,193.84.25.10,lidozrhv72.lidozrh.ch,lidozrhv72,VMware Virtual Platform,Ubuntu 22.04.5 LTS,,Quest KACE,"VMware, Inc.",VMware Virtual Platform,Etc/UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.89.122,lidozrhv22.lidozrh.ch,lidozrhv22,VMware Virtual Platform,Microsoft Windows Server 2022 Standard x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,virtual server,10.237.81.27,lidozrhv67.lidozrh.ch,lidozrhv67,VMware Virtual Platform,Microsoft Windows Server 2022 Standard x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN Atlas Edge (Nugolo),ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrha010v2.lidozrh.ch,lidozrha010v2,VMware Virtual Platform,Microsoft Windows 11 Enterprise x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrha010v1.lidozrh.ch,lidozrha010v1,VMware Virtual Platform,Microsoft Windows 11 Enterprise x64,,Quest KACE,"VMware, Inc.","VMware20,1",Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl265.lidozrh.ch,lidozrhl265,Dell Inc. Latitude 7450,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Latitude 7450,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,physical server,10.237.82.150,lidozrhs50.lidozrh.ch,lidozrhs50,Dell Inc. R740XD vSAN Ready Node,VMware ESXi 8.0.3,,Quest KACE,Dell Inc.,R740XD vSAN Ready Node,UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN On premises,ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,physical server,10.237.82.151,lidozrhs51.lidozrh.ch,lidozrhs51,Dell Inc. R740XD vSAN Ready Node,VMware ESXi 8.0.3,,Quest KACE,Dell Inc.,R740XD vSAN Ready Node,UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN On premises,ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,physical server,10.237.82.152,lidozrhs52.lidozrh.ch,lidozrhs52,Dell Inc. R740XD vSAN Ready Node,VMware ESXi 8.0.3,,Quest KACE,Dell Inc.,R740XD vSAN Ready Node,UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN On premises,ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,physical server,10.237.82.153,lidozrhs53.lidozrh.ch,lidozrhs53,Dell Inc. R740XD vSAN Ready Node,VMware ESXi 8.0.3,,Quest KACE,Dell Inc.,R740XD vSAN Ready Node,UTC,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN On premises,ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,team Product/ownership,team Product/ownership,network,10.236.43.69,zrhbasw04.lidozrh.ch,zrhbasw04,"Cisco Systems, Inc. N9K-C93108TC-FX3P",,,Quest KACE,"Cisco Systems, Inc.",N9K-C93108TC-FX3P,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,LSYFN On premisesr,ZRH,CH,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,Quest KACE,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhl110.lidozrh.ch,lidozrhl110,Dell Inc. Precision 5570,Microsoft Windows 11 Enterprise x64,,Quest KACE,Dell Inc.,Precision 5570,Europe/Berlin,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctm001.lidozrh.ch,lidopctm001,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctm002.lidozrh.ch,lidopctm002,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctm003.lidozrh.ch,lidopctm003,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctm004.lidozrh.ch,lidopctm004,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctm005.lidozrh.ch,lidopctm005,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctm006.lidozrh.ch,lidopctm006,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidopctm007.lidozrh.ch,lidopctm007,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm001.lidozrh.ch,lidozrhm001,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm002.lidozrh.ch,lidozrhm002,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm003.lidozrh.ch,lidozrhm003,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm007.lidozrh.ch,lidozrhm007,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm008.lidozrh.ch,lidozrhm008,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm009 (3).lidozrh.ch,lidozrhm009 (3),Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm014.lidozrh.ch,lidozrhm014,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm016.lidozrh.ch,lidozrhm016,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm017.lidozrh.ch,lidozrhm017,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm018.lidozrh.ch,lidozrhm018,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm019.lidozrh.ch,lidozrhm019,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm020.lidozrh.ch,lidozrhm020,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm022.lidozrh.ch,lidozrhm022,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm027.lidozrh.ch,lidozrhm027,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
Lufthansa Systems FlightNav AG,LSY FN,678,JAMF Pro,,it_zrh@lhsystems.com,it_zrh@lhsystems.com,workstation,,lidozrhm028.lidozrh.ch,lidozrhm028,Apple Mac,macOS,,JAMF Pro,Apple,,Europe/Zurich,Prod,active,it_zrh@lhsystems.com,LSYFN IT Infrastructure,,,,,,,,,,,,,,
